post_id,title,permalink,edit_url,status,dead_images,live_images,suppressed_captions,bucket,sample_dead_url
68141,"“Room 237″: Shining a New Light on Kubrick’s Horrific Masterpiece",http://vancouverweekly-local.local/room-237-shining-a-new-light-on-kubricks-horrific-masterpiece/,http://vancouverweekly-local.local/wp-admin/post.php?post=68141&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20140504171705im_/http://vancouverweekly-local.local/wp-content/uploads/2014/01/room237.jpg
68143,"Rounding off the year with Jon and Roy",http://vancouverweekly-local.local/rounding-off-the-year-with-jon-and-roy/,http://vancouverweekly-local.local/wp-admin/post.php?post=68143&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20160111205330im_/http://vancouverweekly-local.local/wp-content/uploads/2016/01/Screen-Shot-2016-01-08-at-2.47.13-PM.png
68147,"Run the Jewels Lead “Fat Boys’ Cardio” at the Biltmore",http://vancouverweekly-local.local/run-jewels-lead-fat-boys-cardio-biltmore/,http://vancouverweekly-local.local/wp-admin/post.php?post=68147&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20180526001252im_/http://vancouverweekly-local.local/wp-content/uploads/2014/08/run-the-jewels.png
68150,"Run the Jewels play with extra fire at PNE Forum",http://vancouverweekly-local.local/run-the-jewels-play-with-extra-fire-at-pne-forum-57181-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68150&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170213010840im_/http://vancouverweekly-local.local/wp-content/uploads/2017/02/16707356_1111560218953256_2114232178045384378_o.jpg
68153,"Rupi Kaur invites Vancouver to break all emotional boundaries",http://vancouverweekly-local.local/rupi-kaur-invites-vancouver-to-break-all-emotional-boundaries-62530-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68153&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20181218065625im_/http://vancouverweekly-local.local/wp-content/uploads/2018/12/Screen-Shot-2017-07-24-at-11.35.41-AM.jpg
68155,"Ryan Adams sings a sad song",http://vancouverweekly-local.local/ryan-adams-sings-a-sad-song-57787-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68155&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170714113028im_/http://vancouverweekly-local.local/wp-content/uploads/2017/06/RyanAdams-1-2.jpg
68156,"Ryan Hemsworth on mixing things up in the music industry",http://vancouverweekly-local.local/ryan-hemsworth-on-mixing-things-up-in-the-music-industry-60613-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68156&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20180607171129im_/http://vancouverweekly-local.local/wp-content/uploads/2018/05/mus_ryanhemsworth2_2625.jpg
68162,"Saba keeps Westward Music Festival hype on its fourth and final day",http://vancouverweekly-local.local/saba-keeps-westward-music-festival-hype-on-its-fourth-and-final-day-61662-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68162&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20180925204140im_/http://vancouverweekly-local.local/wp-content/uploads/2018/09/mus-feature_saba-11-900.jpg
68163,"Sailor or Savior? Sturgill Simpson Impresses at The Vogue",http://vancouverweekly-local.local/sailor-or-savior-sturgill-simpson-impresses-at-the-vogue-56153-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68163&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20160828052514im_/http://vancouverweekly-local.local/wp-content/uploads/2016/08/unspecified-2.jpg
68164,"Saint Laurent: A Spin On Designer Drugs",http://vancouverweekly-local.local/saint-laurent46837/,http://vancouverweekly-local.local/wp-admin/post.php?post=68164&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20150609074609im_/http://vancouverweekly-local.local/wp-content/uploads/2015/05/4f8e78ec-73a0-46f1-ad8d-eea8ad0fc9a611.jpg
68165,"Sales Multiply For Ed Sheeran’s New Album, ‘X’",http://vancouverweekly-local.local/sales-multiply-ed-sheerans-new-album-x/,http://vancouverweekly-local.local/wp-admin/post.php?post=68165&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20160828054254im_/http://vancouverweekly-local.local/wp-content/uploads/2014/07/ED_SHEERAN_PUB3_CREDIT_BEN_WATTS-copy.jpg
68167,"Sam Coffey & the Iron Lungs don’t want to fuck around",http://vancouverweekly-local.local/sam-coffey-the-iron-lungs-dont-want-to-fuck-around-57617-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68167&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20170628215004im_/http://vancouverweekly-local.local/wp-content/uploads/2017/05/sam-coffey.jpg
68168,"Sam Roberts Band spreads their Human Heat at the Orpheum",http://vancouverweekly-local.local/sam-roberts-band-spreads-their-human-heat-at-the-orpheum-57178-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68168&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170228104552im_/http://vancouverweekly-local.local/wp-content/uploads/2017/02/srb_group.jpg
68209,"ScreenTime Junkies",http://vancouverweekly-local.local/screentime-junkies-70434-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68209&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20200422150554im_/http://vancouverweekly-local.local/wp-content/uploads/2020/03/photo-by-Harrison-HAines-from-Pexels.jpeg
68260,"Shania Twain reclaims spotlight at Rogers Arena",http://vancouverweekly-local.local/shania-twain-reclaims-spotlight-at-rogers-arena-60579-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68260&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20180510094146im_/http://vancouverweekly-local.local/wp-content/uploads/2018/05/Shania-Twain-tour-news-660x450.jpg
68273,"Should Vancouver Experiment 1.3.2 with SakkieFTW?",http://vancouverweekly-local.local/should-vancouver-experiment-1-3-2-with-sakkieftw-56205-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68273&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20160902025449im_/http://vancouverweekly-local.local/wp-content/uploads/2016/08/unspecified-3.jpg
68274,"Should You Listen While Ramsey Prepares to See You Bleed?",http://vancouverweekly-local.local/should-you-listen-while-ramsey-prepares-to-see-you-bleed-56231-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68274&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20161112123142im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/unspecified-1.jpg
68302,"Singer-songwriter NEFE talks live music magic",http://vancouverweekly-local.local/singer-songwriter-nefe-talks-live-music-magic/,http://vancouverweekly-local.local/wp-admin/post.php?post=68302&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20180202133013im_/http://vancouverweekly-local.local/wp-content/uploads/2018/01/general_feature_bfae0aa64818bf94397c4297c31db089.jpg
68304,"Single In Vancouver? A New App That Might Just Solve Our City’s Dating Problems",http://vancouverweekly-local.local/single-in-vancouver-a-new-app-that-might-just-solve-our-citys-dating-problems/,http://vancouverweekly-local.local/wp-admin/post.php?post=68304&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20160116115310im_/http://vancouverweekly-local.local/wp-content/uploads/2016/01/bg-index-03.jpg
68308,"Six mezcals for six people on your gift list",http://vancouverweekly-local.local/six-mezcals-for-six-people-on-your-gift-list-59279-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68308&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20171212112240im_/http://vancouverweekly-local.local/wp-content/uploads/2017/12/display-above.jpg
68310,"“Skeletonwitch”: Despair and Chance in Lost Vocals",http://vancouverweekly-local.local/skeletonwitch-despair-and-chance-in-lost-vocals-54659-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68310&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20160503181024im_/http://vancouverweekly-local.local/wp-content/uploads/2016/04/Screen-Shot-2016-04-12-at-9.18.43-AM.png
68311,"“Skeletonwitch Interview”: Black & Thrashy in a VanCity Alley",http://vancouverweekly-local.local/skeletonwitch-interview-black-thrashy-in-a-vancity-alley-54663-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68311&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20160503181528im_/http://vancouverweekly-local.local/wp-content/uploads/2016/04/Screen-Shot-2016-04-12-at-4.01.41-PM.png
68313,"Skepta delivers a grimy performance at the Vogue Theatre",http://vancouverweekly-local.local/skepta-delivers-a-grimy-performance-at-the-vogue-theatre-57509-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68313&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170429023601im_/http://vancouverweekly-local.local/wp-content/uploads/2017/04/Skepta-vancitybuzz.jpg
68315,"Skookum Festival day one shows off diverse lineup",http://vancouverweekly-local.local/skookum-shows-off-diverse-lineup-61480-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68315&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20180915013943im_/http://vancouverweekly-local.local/wp-content/uploads/2018/09/Screen-Shot-2018-09-08-at-11.23.35-AM-1.png
68317,"Skye Wallace in no rush to find her place",http://vancouverweekly-local.local/skye-wallace-in-no-rush-to-find-her-place-55790-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68317&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20160708170448im_/http://vancouverweekly-local.local/wp-content/uploads/2016/06/Skye-Wallace-Headshot-Photo.jpg
68326,"Sleeping Giant works with the strengths and limitations of coming-of-age drama",http://vancouverweekly-local.local/sleeping-giant-works-with-the-strengths-and-limitations-of-coming-of-age-drama/,http://vancouverweekly-local.local/wp-admin/post.php?post=68326&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20171229033743im_/http://vancouverweekly-local.local/wp-content/uploads/2015/10/Sleeping-Giant.jpg
68329,"Slowdive surfaces with taste and elegance",http://vancouverweekly-local.local/slowdive-surfaces-with-taste-and-elegance-58951-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68329&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20171106173155im_/http://vancouverweekly-local.local/wp-content/uploads/2017/11/The-Snipe-News.jpg
68330,"Sludge Metal Displays Why Orange Is The New Red",http://vancouverweekly-local.local/sludge-metal-displays-why-orange-is-the-new-red/,http://vancouverweekly-local.local/wp-admin/post.php?post=68330&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20160430201427im_/http://vancouverweekly-local.local/wp-content/uploads/2016/04/12998595_879307368845210_4696779759937058268_n.jpg
68331,"Smoke-filled air envelopes southern B.C., as provincial wildfires turn deadly",http://vancouverweekly-local.local/smoke-filled-air-envelopes-southern-b-c-as-provincial-wildfires-turn-deadly/,http://vancouverweekly-local.local/wp-admin/post.php?post=68331&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20191209002556im_/http://vancouverweekly-local.local/wp-content/uploads/2015/07/JOHV141284181_high.jpg
68332,"Snoop Dogg gives Vancouver some classic Doggystyle",http://vancouverweekly-local.local/snoop-dogg-gives-vancouver-some-classic-doggystyle-57459-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68332&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170501200603im_/http://vancouverweekly-local.local/wp-content/uploads/2017/04/snoop.jpg
68333,"Snoop Dogg showed Vancouver how to party like it’s the 1990s",http://vancouverweekly-local.local/snoop-dogg-showed-vancouver-how-to-party-like-its-the-1990s-63253-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68333&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20190824072136im_/http://vancouverweekly-local.local/wp-content/uploads/2019/02/RLJ_2360.jpg
68334,"Snow mitigation work continues overnight",http://vancouverweekly-local.local/snow-mitigation-work-continues-overnight-56864-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68334&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20171007104754im_/http://vancouverweekly-local.local/wp-content/uploads/2016/12/IMG_8418.png
68338,"Solids: Music You Can Feel",http://vancouverweekly-local.local/solids-music-can-feel/,http://vancouverweekly-local.local/wp-admin/post.php?post=68338&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20190825010618im_/http://vancouverweekly-local.local/wp-content/uploads/2014/03/Solids_MarineAnaisHaddadi.jpeg
68365,"Stanley Park will be temporarily closed tonight and tomorrow morning due to expected high winds",http://vancouverweekly-local.local/stanley-park-will-temporarily-closed-tonight-tomorrow-morning-due-expected-high-winds/,http://vancouverweekly-local.local/wp-admin/post.php?post=68365&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20161112123014im_/http://vancouverweekly-local.local/wp-content/uploads/2016/10/Stanley_Park_1999_Rain.jpg
68368,"Stargazers look up for double treat but clouds are a factor in some places",http://vancouverweekly-local.local/stargazers-look-up-for-double-treat-but-clouds-are-a-factor-in-some-places/,http://vancouverweekly-local.local/wp-admin/post.php?post=68368&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20180317173416im_/http://vancouverweekly-local.local/wp-content/uploads/2015/09/EDM102301281_high.jpg
68371,"Stars lights up the Vogue",http://vancouverweekly-local.local/stars-lights-up-the-vogue-60926-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68371&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20180621072504im_/http://vancouverweekly-local.local/wp-content/uploads/2018/06/B97514676Z.120151022175616000G6RBCEC8.11.jpg
68372,"Startup Weekend 2017 Brings Together Entrepreneurs to Pitch Bold Visions",http://vancouverweekly-local.local/startup-weekend-2017-brings-together-entrepreneurs-to-pitch-bold-visions-59231-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68372&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20171201172857im_/http://vancouverweekly-local.local/wp-content/uploads/2017/11/DSC04250.jpg
68380,"Stephen Jenkinson reveals the secret to dying wisely",http://vancouverweekly-local.local/stephen-jenkinson-reveals-the-secret-to-dying-wisely-59150-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68380&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20171124112924im_/http://vancouverweekly-local.local/wp-content/uploads/2017/11/Stephen-Jenkinson-MTS-MSW-Founder-of-The-Orphan-Wisdom-School.jpg
68384,"Stiff fines ahead for property owners that don’t comply with new empty home tax requirements",http://vancouverweekly-local.local/stiff-fines-ahead-for-property-owners-that-dont-comply-with-new-empty-home-tax-requirements-59026-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68384&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20171112060634im_/http://vancouverweekly-local.local/wp-content/uploads/2017/11/unnamed.jpg
68391,"Strathcona breakfast program serves over 11,000 meals in five months",http://vancouverweekly-local.local/strathcona-breakfast-program-serves-over-11000-meals-in-five-months-56282-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68391&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20190618201554im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/herschel-naturespath-5.jpg
68394,"Study on B.C. First Nations stone tools finds glacier brought mountain to man",http://vancouverweekly-local.local/study-on-b-c-first-nations-stone-tools-finds-glacier-brought-mountain-to-man/,http://vancouverweekly-local.local/wp-admin/post.php?post=68394&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20171030230415im_/http://vancouverweekly-local.local/wp-content/uploads/2015/09/artifact299748_high.jpg
68405,"Surprise protest in English Bay draws crowds",http://vancouverweekly-local.local/surprise-protest-in-english-bay-draws-crowds/,http://vancouverweekly-local.local/wp-admin/post.php?post=68405&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20150515020648im_/http://vancouverweekly-local.local/wp-content/uploads/2015/04/IMG_9547.jpg
68410,"Swedish songstress LÉON enchants Vancouver audience",http://vancouverweekly-local.local/swedish-songstress-leon-enchants-vancouver-audience-58737-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68410&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20171027013938im_/http://vancouverweekly-local.local/wp-content/uploads/2017/10/leon-singer-2.jpg
68412,"Switchfoot packs the Queen Elizabeth Theatre with feel-good vibes",http://vancouverweekly-local.local/switchfoot-packs-the-queen-elizabeth-theatre-with-feel-good-vibes-57149-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68412&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170211122554im_/http://vancouverweekly-local.local/wp-content/uploads/2017/02/Nm0kuCMwPHFYCPYyZhXAGMGK-xJM6rP07dQf2w23SF0.jpg
68414,"Switchfoot transcends the boundaries of genre",http://vancouverweekly-local.local/switchfoot-transcends-the-boundaries-of-genre-57100-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68414&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170430114051im_/http://vancouverweekly-local.local/wp-content/uploads/2017/02/Switchfoot-Black-and-White-Photo-Credit-Robbie-Jeffers.jpg
68418,"Swollen Members MC talks diversification and lessons learned after early success",http://vancouverweekly-local.local/swollen-members-mc-talks-diversification-and-lessons-learned-after-early-success-59659-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68418&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20180119210744im_/http://vancouverweekly-local.local/wp-content/uploads/2018/01/prevail.png
68419,"Synergy in composition: Nils Frahm plays the Orpheum",http://vancouverweekly-local.local/synergy-in-composition-nils-frahm-plays-the-orpheum-63411-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68419&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20190826091524im_/http://vancouverweekly-local.local/wp-content/uploads/2019/03/nils-frahm-2-bn.jpg
68421,"Taking Their Chances: Whitecaps finally click in front of goal in 3-1 victory",http://vancouverweekly-local.local/taking-their-chances-whitecaps-finally-click-in-front-of-goal-in-3-1-victory/,http://vancouverweekly-local.local/wp-admin/post.php?post=68421&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20190916065837im_/http://vancouverweekly-local.local/wp-content/uploads/2015/07/JOHV113289803_high.jpg
68422,"Tal Bachman Uncertain About How To Make His Mark Again",http://vancouverweekly-local.local/tal-bachman-uncertain-about-how-to-make-his-mark-again-54140-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68422&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20160413063711im_/http://vancouverweekly-local.local/wp-content/uploads/2016/03/tal-1.jpg
68429,"Talk: Chris Arsenault on Brazil’s battle to save the Amazon",http://vancouverweekly-local.local/talk-chris-arsenault-brazils-battle-save-amazon/,http://vancouverweekly-local.local/wp-admin/post.php?post=68429&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20170127081119im_/http://vancouverweekly-local.local/wp-content/uploads/2017/01/chris_index.jpg
68431,"Tame Impala Scores Grammy Nomination for ‘Currents’",http://vancouverweekly-local.local/tame-impala-scores-grammy-nomination-for-currents/,http://vancouverweekly-local.local/wp-admin/post.php?post=68431&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20190719075943im_/http://vancouverweekly-local.local/wp-content/uploads/2019/07/VFMF-2019-Big-Box-300X250.jpg
68442,"Tanya Gallagher : Carry Me Back To Old Virginia",http://vancouverweekly-local.local/tanya-gallagher-carry-me-back-to-old-virginia-56625-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68442&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20161027130719im_/http://vancouverweekly-local.local/wp-content/uploads/2016/10/Tanya-Gallagher-Press-Photo1-1.jpg
68447,"Tasseomancy Unveil New Track “Missoula”",http://vancouverweekly-local.local/tasseomancy-unveil-new-track-missoula-56429-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68447&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20190619010922im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/0003542553_10.jpg
68451,"Tech leaders under fire by Conservative MP",http://vancouverweekly-local.local/tech-leaders-under-fire-by-conservative-mp/,http://vancouverweekly-local.local/wp-admin/post.php?post=68451&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20150517193622im_/http://vancouverweekly-local.local/wp-content/uploads/2015/05/lauriehawn610px.jpg
68453,"Tech N9ne delivers old-school thrills",http://vancouverweekly-local.local/tech-n9ne-delivers-old-school-thrills-63800-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68453&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20190328051320im_/http://vancouverweekly-local.local/wp-content/uploads/2019/03/Tech-N9ne-2018-cr-denny-illic-billboard-1548.jpg
68459,"Tegan and Sara celebrate 10 years of ‘The Con,’ supporting LGBTQ causes with tour",http://vancouverweekly-local.local/tegan-and-sara-celebrate-10-years-of-the-con-supporting-lgbtq-causes-with-tour-58899-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68459&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20171111062153im_/http://vancouverweekly-local.local/wp-content/uploads/2017/10/tegan-and-sara.jpg
68469,"“Tent City, U.S.A.”: Overly Optimistic, Overtly Staged, But Hopeful Nonetheless",http://vancouverweekly-local.local/tent-city-u-s-a-overly-optimistic-overtly-staged-but-hopeful-nonetheless/,http://vancouverweekly-local.local/wp-admin/post.php?post=68469&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20140425062544im_/http://vancouverweekly-local.local/wp-content/uploads/2013/12/TentCity2.jpg
68470,"Tera Melos Frontman Nick Reinhart Talks Summer Projects and Doing What It Takes To Return To Vancouver",http://vancouverweekly-local.local/tera-melos-frontman-nick-reinhart-talks-summer-projects-takes-return-vancouver/,http://vancouverweekly-local.local/wp-admin/post.php?post=68470&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20170613045422im_/http://vancouverweekly-local.local/wp-content/uploads/2014/05/teramelos2013.jpg
68477,"The Amazing Nina Simone: Fittingly Beautiful, Remarkably Flawed",http://vancouverweekly-local.local/the-amazing-nina-simone-fittingly-beautiful-remarkably-flawed-55854-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68477&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20160708192849im_/http://vancouverweekly-local.local/wp-content/uploads/2016/07/Screen-Shot-2016-07-06-at-7.12.39-PM-1.png
68478,"The Amazing Spiderman 2: Praise for the Effects",http://vancouverweekly-local.local/the-amazing-spiderman-2-praisefor-the-effects/,http://vancouverweekly-local.local/wp-admin/post.php?post=68478&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20140518124220im_/http://vancouverweekly-local.local/wp-content/uploads/2014/05/SPDM_1.jpg
68484,"The Beaches provide Vancouver relief from the winter blues",http://vancouverweekly-local.local/the-beaches-provide-vancouver-relief-from-the-winter-blues/,http://vancouverweekly-local.local/wp-admin/post.php?post=68484&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20200929141522im_/http://vancouverweekly-local.local/wp-content/uploads/2020/02/RLJ_2350.jpg
68486,"The Beirut Evolution Continues",http://vancouverweekly-local.local/the-beirut-evolution-continues-63159-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68486&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20190327173834im_/http://vancouverweekly-local.local/wp-content/uploads/2019/02/Beirut-1-by-Olga-Baczynska.jpg
68491,"The Black Angels’ Death March descends on Vancouver",http://vancouverweekly-local.local/the-black-angels-death-march-descends-on-vancouver-58883-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68491&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20171029224443im_/http://vancouverweekly-local.local/wp-content/uploads/2017/10/black-angels.jpg
68494,"The Brian Jonestown Massacre make Vancouver levitate at long-awaited return",http://vancouverweekly-local.local/the-brian-jonestown-massacre-make-vancouver-levitate-at-long-awaited-return-55370-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68494&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20160530162846im_/http://vancouverweekly-local.local/wp-content/uploads/2016/05/brianjonestownmassacre-bradley-garner.jpg
68495,"The Brian Jonestown Massacre offers up a set that is unapologetically them in Vancouver",http://vancouverweekly-local.local/the-brian-jonestown-massacre-offers-up-a-set-that-is-unapologetically-them-in-vancouver-60703-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68495&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20180607171208im_/http://vancouverweekly-local.local/wp-content/uploads/2018/05/brian-jonestown-massacre-new-album.jpg
68499,"The Complete Experience: The Ghost of a Saber Tooth Tiger at the Imperial",http://vancouverweekly-local.local/the-complete-experience-the-ghost-of-a-saber-tooth-tiger-at-the-imperial/,http://vancouverweekly-local.local/wp-admin/post.php?post=68499&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20190618230927im_/http://vancouverweekly-local.local/wp-content/uploads/2014/05/GOASTT_press_1.jpg
68503,"The Daughter opens up, and misjudges, an Ibsen play",http://vancouverweekly-local.local/the-daughter-opens-up-and-misjudges-an-ibsen-play/,http://vancouverweekly-local.local/wp-admin/post.php?post=68503&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20160701002749im_/http://vancouverweekly-local.local/wp-content/uploads/2015/09/The-Daughter.jpg
68504,"The Decemberists delight diehard fans at the Orpheum Theatre",http://vancouverweekly-local.local/the-decemberists-delight-diehard-fans-at-the-orpheum-theatre/,http://vancouverweekly-local.local/wp-admin/post.php?post=68504&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170814185724im_/http://vancouverweekly-local.local/wp-content/uploads/2017/08/Stereogum.jpg
68510,"The Eternal Tides Paints Images of Myth and Ritual",http://vancouverweekly-local.local/the-eternal-tides-paints-images-of-myth-and-ritual-59959-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68510&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20180211080420im_/http://vancouverweekly-local.local/wp-content/uploads/2018/02/tsai.jpg
68513,"The Fault in Our Stars: An Emotional Ride",http://vancouverweekly-local.local/the-fault-in-our-stars-emotional-ride/,http://vancouverweekly-local.local/wp-admin/post.php?post=68513&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20151022234349im_/http://vancouverweekly-local.local/wp-content/uploads/2014/06/fault-in-our-stars-poster.jpg
68515,"The Fighter & The Kid",http://vancouverweekly-local.local/the-fighter-the-kid-57052-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68515&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20170628190238im_/http://vancouverweekly-local.local/wp-content/uploads/2017/01/unnamed-5.jpg
68517,"The Flaming Lips keep one toe in the real world at Queen Elizabeth Theatre",http://vancouverweekly-local.local/the-flaming-lips-keep-one-toe-in-the-real-world-at-queen-elizabeth-theatre-57597-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68517&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20170609141227im_/http://vancouverweekly-local.local/wp-content/uploads/2017/05/RLJ_5494.jpg
68525,"“The Great Beauty”: A Beautiful, Elegant Masterpiece For the Soul",http://vancouverweekly-local.local/the-great-beauty-a-beautiful-elegant-masterpiece-for-the-soul/,http://vancouverweekly-local.local/wp-admin/post.php?post=68525&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20140129053542im_/http://vancouverweekly-local.local/wp-content/uploads/2014/01/32_Toni_Servillo_foto_di_Gianni_Fiorito_053131.jpg
68534,"The History of the World (Based on Banalities) Shimmers with Magic",http://vancouverweekly-local.local/the-history-of-the-world-based-on-banalities-shimmers-with-magic-60571-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68534&action=edit,publish,2,0,1,image_free,https://web.archive.org/web/20180509163736im_/http://vancouverweekly-local.local/wp-content/uploads/2018/05/druk_geschiedenis10cphiledeprez-1024x683.jpg
68535,"The Human Library Has Arrived",http://vancouverweekly-local.local/the-human-library-has-arrived-56481-2/,http://vancouverweekly-local.local/wp-admin/post.php?post=68535&action=edit,publish,2,0,0,image_free,https://web.archive.org/web/20210122230239im_/http://vancouverweekly-local.local/wp-content/uploads/2016/09/unnamed-2.jpg
